Epoch: 1 | Train Loss: 0.4107486 Vali Loss: 0.7311266 Test Loss: 0.3967396 MAE Loss: 0.4161038
Epoch: 6 | Train Loss: 0.3281639 Vali Loss: 1.1247811 Test Loss: 0.4792333 MAE Loss: 0.4702171
Epoch: 7 | Train Loss: 0.3057664 Vali Loss: 1.1650895 Test Loss: 0.4931956 MAE Loss: 0.4768766
Epoch: 7 | Train Loss: 0.3071140 Vali Loss: 1.1650895 Test Loss: 0.4931956 MAE Loss: 0.4768766
Epoch: 8 | Train Loss: 0.2922629 Vali Loss: 1.1933156 Test Loss: 0.4937457 MAE Loss: 0.4767433
Epoch: 8 | Train Loss: 0.2928430 Vali Loss: 1.1933156 Test Loss: 0.4937457 MAE Loss: 0.4767433
Epoch: 9 | Train Loss: 0.2858503 Vali Loss: 1.1816997 Test Loss: 0.4961266 MAE Loss: 0.4786016
Epoch: 9 | Train Loss: 0.2849773 Vali Loss: 1.1816997 Test Loss: 0.4961266 MAE Loss: 0.4786016
Epoch: 10 | Train Loss: 0.2816108 Vali Loss: 1.1770797 Test Loss: 0.5012710 MAE Loss: 0.4804836
Epoch: 10 | Train Loss: 0.2813128 Vali Loss: 1.1770797 Test Loss: 0.5012710 MAE Loss: 0.4804836
Epoch: 11 | Train Loss: 0.2779831 Vali Loss: 1.1753886 Test Loss: 0.4984554 MAE Loss: 0.4792052
Epoch: 11 | Train Loss: 0.2807993 Vali Loss: 1.1753886 Test Loss: 0.4984554 MAE Loss: 0.4792052
Epoch: 1 | Train Loss: 0.5590405 Vali Loss: 1.3103535 Test Loss: 0.4796306 MAE Loss: 0.4766699
Epoch: 1 | Train Loss: 0.5662125 Vali Loss: 1.3103535 Test Loss: 0.4796306 MAE Loss: 0.4766699
Epoch: 2 | Train Loss: 0.5076609 Vali Loss: 1.3391796 Test Loss: 0.4781164 MAE Loss: 0.4763025
Epoch: 2 | Train Loss: 0.5010261 Vali Loss: 1.3391796 Test Loss: 0.4781164 MAE Loss: 0.4763025
Epoch: 3 | Train Loss: 0.4951255 Vali Loss: 1.3042744 Test Loss: 0.4814330 MAE Loss: 0.4782881
Epoch: 3 | Train Loss: 0.4947078 Vali Loss: 1.3042744 Test Loss: 0.4814330 MAE Loss: 0.4782881
Epoch: 4 | Train Loss: 0.4917613 Vali Loss: 1.3413803 Test Loss: 0.4640977 MAE Loss: 0.4655548
Epoch: 4 | Train Loss: 0.4978894 Vali Loss: 1.3413803 Test Loss: 0.4640977 MAE Loss: 0.4655548
Epoch: 5 | Train Loss: 0.4858154 Vali Loss: 1.2675715 Test Loss: 0.4442543 MAE Loss: 0.4540104
Epoch: 5 | Train Loss: 0.4841973 Vali Loss: 1.2675715 Test Loss: 0.4442543 MAE Loss: 0.4540104
Epoch: 6 | Train Loss: 0.4759916 Vali Loss: 1.3133366 Test Loss: 0.4612375 MAE Loss: 0.4654417
Epoch: 6 | Train Loss: 0.4787073 Vali Loss: 1.3133366 Test Loss: 0.4612375 MAE Loss: 0.4654417
Epoch: 7 | Train Loss: 0.4661139 Vali Loss: 1.3091615 Test Loss: 0.4598346 MAE Loss: 0.4634552
Epoch: 7 | Train Loss: 0.4682897 Vali Loss: 1.3091615 Test Loss: 0.4598346 MAE Loss: 0.4634552
Epoch: 8 | Train Loss: 0.4611347 Vali Loss: 1.3195500 Test Loss: 0.4511232 MAE Loss: 0.4571734
Epoch: 8 | Train Loss: 0.4518951 Vali Loss: 1.3195500 Test Loss: 0.4511232 MAE Loss: 0.4571734
Epoch: 9 | Train Loss: 0.4485057 Vali Loss: 1.3313263 Test Loss: 0.4427760 MAE Loss: 0.4518897
Epoch: 9 | Train Loss: 0.4434167 Vali Loss: 1.3313263 Test Loss: 0.4427760 MAE Loss: 0.4518897
Epoch: 10 | Train Loss: 0.4420794 Vali Loss: 1.3413134 Test Loss: 0.4494943 MAE Loss: 0.4533274
Epoch: 10 | Train Loss: 0.4351163 Vali Loss: 1.3413134 Test Loss: 0.4494943 MAE Loss: 0.4533274
Epoch: 11 | Train Loss: 0.4397919 Vali Loss: 1.3411894 Test Loss: 0.4493266 MAE Loss: 0.4532542
Epoch: 11 | Train Loss: 0.4336764 Vali Loss: 1.3411894 Test Loss: 0.4493266 MAE Loss: 0.4532542
Epoch: 12 | Train Loss: 0.4374340 Vali Loss: 1.3304084 Test Loss: 0.4449797 MAE Loss: 0.4535825
Epoch: 12 | Train Loss: 0.4350208 Vali Loss: 1.3304084 Test Loss: 0.4449797 MAE Loss: 0.4535825
Epoch: 13 | Train Loss: 0.4373078 Vali Loss: 1.3479280 Test Loss: 0.4447880 MAE Loss: 0.4519284
Epoch: 13 | Train Loss: 0.4393903 Vali Loss: 1.3479280 Test Loss: 0.4447880 MAE Loss: 0.4519284
Epoch: 14 | Train Loss: 0.4365957 Vali Loss: 1.3639255 Test Loss: 0.4564645 MAE Loss: 0.4624058
Epoch: 14 | Train Loss: 0.4435041 Vali Loss: 1.3639255 Test Loss: 0.4564645 MAE Loss: 0.4624058
Epoch: 15 | Train Loss: 0.4436661 Vali Loss: 1.3760164 Test Loss: 0.4607520 MAE Loss: 0.4629317
Epoch: 15 | Train Loss: 0.4451065 Vali Loss: 1.3760164 Test Loss: 0.4607520 MAE Loss: 0.4629317
Epoch: 1 | Train Loss: 0.5959869 Vali Loss: 1.9689648 Test Loss: 0.4603738 MAE Loss: 0.4757761
Epoch: 1 | Train Loss: 0.5929373 Vali Loss: 1.9689648 Test Loss: 0.4603738 MAE Loss: 0.4757761
Epoch: 2 | Train Loss: 0.5397784 Vali Loss: 1.8347427 Test Loss: 0.4900412 MAE Loss: 0.4897624
Epoch: 2 | Train Loss: 0.5358457 Vali Loss: 1.8347427 Test Loss: 0.4900412 MAE Loss: 0.4897624
Epoch: 3 | Train Loss: 0.4849771 Vali Loss: 1.8622657 Test Loss: 0.5552796 MAE Loss: 0.5162361
Epoch: 3 | Train Loss: 0.4840028 Vali Loss: 1.8622657 Test Loss: 0.5552796 MAE Loss: 0.5162361
Epoch: 4 | Train Loss: 0.4424720 Vali Loss: 2.0752614 Test Loss: 0.5713609 MAE Loss: 0.5279584
Epoch: 4 | Train Loss: 0.4395037 Vali Loss: 2.0752614 Test Loss: 0.5713609 MAE Loss: 0.5279584
Epoch: 5 | Train Loss: 0.4109925 Vali Loss: 1.8885042 Test Loss: 0.6172818 MAE Loss: 0.5423464
Epoch: 5 | Train Loss: 0.4128559 Vali Loss: 1.8885042 Test Loss: 0.6172818 MAE Loss: 0.5423464
Epoch: 6 | Train Loss: 0.3935566 Vali Loss: 2.0496820 Test Loss: 0.5969378 MAE Loss: 0.5356431
Epoch: 6 | Train Loss: 0.3942450 Vali Loss: 2.0496820 Test Loss: 0.5969378 MAE Loss: 0.5356431
Epoch: 7 | Train Loss: 0.3831407 Vali Loss: 2.0594117 Test Loss: 0.5977843 MAE Loss: 0.5346932
Epoch: 7 | Train Loss: 0.3841255 Vali Loss: 2.0594117 Test Loss: 0.5977843 MAE Loss: 0.5346932
Epoch: 8 | Train Loss: 0.3801258 Vali Loss: 2.0603620 Test Loss: 0.5928068 MAE Loss: 0.5323674
Epoch: 8 | Train Loss: 0.3778396 Vali Loss: 2.0603620 Test Loss: 0.5928068 MAE Loss: 0.5323674
Epoch: 9 | Train Loss: 0.3745336 Vali Loss: 2.0036404 Test Loss: 0.6011643 MAE Loss: 0.5377706
Epoch: 9 | Train Loss: 0.3776918 Vali Loss: 2.0036404 Test Loss: 0.6011643 MAE Loss: 0.5377706
Epoch: 10 | Train Loss: 0.3750603 Vali Loss: 2.0151081 Test Loss: 0.6012845 MAE Loss: 0.5367626
Epoch: 10 | Train Loss: 0.3745443 Vali Loss: 2.0151081 Test Loss: 0.6012845 MAE Loss: 0.5367626
Epoch: 11 | Train Loss: 0.3739790 Vali Loss: 2.0080887 Test Loss: 0.6056107 MAE Loss: 0.5382522
Epoch: 11 | Train Loss: 0.3738509 Vali Loss: 2.0080887 Test Loss: 0.6056107 MAE Loss: 0.5382522
Epoch: 12 | Train Loss: 0.3717420 Vali Loss: 2.0074350 Test Loss: 0.6034742 MAE Loss: 0.5372861
Epoch: 12 | Train Loss: 0.3760201 Vali Loss: 2.0074350 Test Loss: 0.6034742 MAE Loss: 0.5372861
